,e1_in,e1_out,e1_error,e2_in,e2_out,e2_error,e_in,e_out,e_error,e_in_obs,e_out_obs,e_obs_error,mag_in,mag_out,delta_mag
14,-0.1194002777338028,-0.16482773423194885,-0.04542745649814606,0.5932486057281494,0.5278379321098328,-0.06541067361831665,0.6051448872140477,0.5529747413273254,-0.05217014588672231,0.42726031458683933,0.38428962071957645,-0.04297069386726288,25.663789754747448,25.627985,-0.035804754137096495
15,0.26803162693977356,0.32092735171318054,0.05289572477340698,-0.09050606936216354,-0.1337054967880249,-0.04319942742586136,0.28289980846824675,0.34766582367119153,0.06476601520294478,0.1390796224130186,0.18322975341660286,0.04415013100358425,26.30068766017714,26.321016,0.020328651468368264
16,0.1316041648387909,0.06187144294381142,-0.06973272189497948,0.3668067157268524,0.2523021101951599,-0.1145046055316925,0.389700940344305,0.25977765543033127,-0.12992328491397376,0.14606033442731686,0.0892326713888336,-0.05682766303848326,26.294012883626543,26.336864,0.04285158780900389
17,-0.07963759452104568,-0.07478269934654236,0.004854895174503326,-0.08178404718637466,-0.04755179211497307,0.034232255071401596,0.11415242807440253,0.08862068074045111,-0.025531747333951416,0.07316319800235305,0.06532820414994224,-0.007834993852410807,25.72555107546617,25.74783,0.022278361789688006
18,0.07642713934183121,0.05070803686976433,-0.02571910247206688,-0.040688056498765945,-0.10580714792013168,-0.06511909142136574,0.08658305590369546,0.11733054825653039,0.03074749235283493,0.04549026636149449,0.055063806387503876,0.009573540026009388,26.720509117998947,26.746845,0.02633612736238078
19,0.17732559144496918,0.18458910286426544,0.007263511419296265,0.10625894367694855,0.09666340798139572,-0.009595535695552826,0.20672524880296805,0.20836734710316807,0.0016420983002000122,0.283782669099169,0.2337227964463268,-0.0500598726528422,22.03995101697606,21.950115,-0.08983581311863986
20,-0.29681938886642456,-0.2938435971736908,0.0029757916927337646,-0.6841387152671814,-0.6536776423454285,0.03046107292175293,0.7457529961954342,0.71668578868445,-0.02906720751098424,0.6294135178067781,0.6208136898435858,-0.008599827963192364,25.333453777526262,25.32117,-0.01228297064149686
21,0.08968294411897659,0.1209203228354454,0.03123737871646881,-0.10675934702157974,-0.115839384496212,-0.009080037474632263,0.13942951137518042,0.16745294107626052,0.0280234297010801,0.11020471870584513,0.13295604096408478,0.022751322258239656,25.66777236201191,25.706451,0.03867905400371541
22,-0.5010325908660889,-0.34732580184936523,0.15370678901672363,0.21103736758232117,0.07565799355506897,-0.1353793740272522,0.5436638921485051,0.35547059599787345,-0.18819329615063163,0.2714735151197689,0.21142335301785914,-0.060050162101909776,26.779493170701254,26.769033,-0.010459738694418519
23,-0.12440266460180283,-0.038582943379879,0.08581972122192383,-0.1687287539243698,-0.09123256057500839,0.07749619334936142,0.20963161822802204,0.09905565924735206,-0.11057595898066998,0.07519430782398195,0.03347111227847349,-0.04172319554550846,26.384199252347656,26.424845,0.04064548947363278
24,-0.36233803629875183,-0.400065153837204,-0.03772711753845215,0.09288161247968674,0.05663657560944557,-0.036245036870241165,0.3740532669094902,0.4040542401850897,0.030000973275599474,0.15151135264149765,0.1512318157735877,-0.00027953686790993526,25.555949027897565,25.600058,0.044108574031145764
25,0.10127811133861542,0.08347772061824799,-0.01780039072036743,0.4320949912071228,0.40070292353630066,-0.031392067670822144,0.44380551738638907,0.4093059525222626,-0.034499564864126475,0.3667756226854421,0.3352972659142294,-0.03147835677121269,25.882124976714238,25.886887,0.004761619965449881
26,0.23855942487716675,0.24507100880146027,0.006511583924293518,-0.5620601177215576,-0.5337458848953247,0.02831423282623291,0.6105916598930056,0.5873197331927973,-0.02327192670020828,0.5664105982723259,0.5528666396783907,-0.013543958593935201,23.53475436990273,23.551273,0.016518976044537226
27,-0.1617126762866974,0.07500310242176056,0.23671577870845795,-0.4618966579437256,-0.34924158453941345,0.11265507340431213,0.4893868738445988,0.35720463287097687,-0.1321822409736219,0.1468955461263275,0.12005301075683697,-0.026842535369490522,26.365384169129435,26.378822,0.01343815753072164
28,0.39294564723968506,0.3968854248523712,0.003939777612686157,0.5261262059211731,0.5758743286132812,0.049748122692108154,0.656669678180456,0.6993920808931459,0.0427224027126899,0.421089270149665,0.407761751923326,-0.013327518226339041,26.781355024676678,26.815441,0.03408610691511882
29,-0.26393330097198486,-0.2482447624206543,0.015688538551330566,0.02800985798239708,0.018814751878380775,-0.009195106104016304,0.2654154093231258,0.24895673712019148,-0.016458672202934316,0.28889644850147633,0.28544440910240265,-0.003452039399073681,23.766949363669156,23.7661,-0.0008494338595852469
30,-0.46119147539138794,-0.4215349853038788,0.039656490087509155,-0.025839176028966904,-0.013814769685268402,0.012024406343698502,0.46191475403102367,0.42176129705865417,-0.040153456972369495,0.5016704919166044,0.4651477551200998,-0.036522736796504585,21.595643736979778,21.667643,0.07199885640401149
31,-0.5510510802268982,-0.3986121118068695,0.1524389684200287,0.2403338998556137,0.12486399710178375,-0.11546990275382996,0.6011802362345585,0.41771118425458337,-0.18346905197997515,0.36580502902516293,0.31808847727197115,-0.04771655175319178,25.978864235763314,25.931751,-0.04711298454261126
32,-0.046244632452726364,-0.020001227036118507,0.026243405416607857,-0.13328969478607178,-0.129118874669075,0.004170820116996765,0.14108404859108603,0.13065884156366403,-0.010425207027422001,0.0942820421519676,0.08864445331619808,-0.005637588835769522,26.152137621157618,26.205046,0.05290807891562466
33,0.11189981549978256,0.10500449687242508,-0.006895318627357483,-0.2496671825647354,-0.22082488238811493,0.028842300176620483,0.2735969129188016,0.2445190647887316,-0.029077848130070028,0.11957713226538254,0.10272037578790069,-0.016856756477481846,24.710679091929144,24.755928,0.045248947621637114
34,-0.23118865489959717,-0.3498965799808502,-0.11870792508125305,0.18527443706989288,0.2397194504737854,0.05444501340389252,0.2962681406865253,0.4241379865300315,0.1278698458435062,0.1285931961234728,0.17255255296022515,0.04395935683675234,26.474422811830557,26.529057,0.0546337372417085
35,-0.13037747144699097,-0.14830033481121063,-0.017922863364219666,0.14200936257839203,0.17013536393642426,0.028126001358032227,0.1927821156664491,0.22569676862307245,0.03291465295662335,0.14126464621188783,0.16492275249559038,0.023658106283702546,26.035377655200183,26.152145,0.11676773054200495
36,0.15273486077785492,0.2344702035188675,0.08173534274101257,-0.06384675949811935,-0.08342881500720978,-0.019582055509090424,0.16554258181882214,0.24887073655150052,0.08332815473267838,0.04424618416332049,0.060439705520995056,0.016193521357674566,25.906987992678758,25.906244,-0.0007437147246562859
37,-0.4319865107536316,-0.4253769516944885,0.006609559059143066,-0.28331121802330017,-0.2559644877910614,0.02734673023223877,0.5166019664412277,0.49645077303095786,-0.02015119341026983,0.36843840898282876,0.33920250518108563,-0.029235903801743124,24.492729657936934,24.465254,-0.02747582798087933
38,-0.433400958776474,-0.35565340518951416,0.07774755358695984,0.06476815044879913,0.12476686388254166,0.05999871343374252,0.43821376562235603,0.37690332307633134,-0.06131044254602469,0.25939382114253956,0.2625650824397076,0.0031712612971680487,26.42942745859081,26.332348,-0.09707958871776157
39,0.18872232735157013,0.11211912333965302,-0.07660320401191711,-0.08398820459842682,-0.06986341625452042,0.014124788343906403,0.20656750797901494,0.13210448421308307,-0.07446302376593186,0.16067354830853403,0.1067196538077188,-0.053953894500815225,26.391160509989312,26.407028,0.01586768825287521
40,0.36264967918395996,0.3957377076148987,0.03308802843093872,0.16849644482135773,0.2238130122423172,0.05531656742095947,0.3998822848410091,0.4546433741706511,0.05476108932964202,0.410383016212378,0.44783379574834603,0.03745077953596804,25.81901047486827,25.926956,0.10794570188954111
41,-0.3920202851295471,-0.3736700117588043,0.018350273370742798,0.0763944536447525,0.06672906875610352,-0.009665384888648987,0.39939456243260457,0.37958140932464246,-0.01981315310796211,0.41396434593473247,0.4047506798170355,-0.009213666117696973,24.761646395291304,24.745323,-0.01632321413896065
42,-0.08473506569862366,-0.10424184054136276,-0.019506774842739105,-0.12180813401937485,-0.15596072375774384,-0.03415258973836899,0.14838211776434534,0.18759026806977536,0.03920815030543001,0.1027826319687789,0.1411230980617883,0.038340466093009395,24.21181008734719,24.292276,0.0804662950991002
43,0.2983017563819885,0.29504165053367615,-0.003260105848312378,-0.023157084360718727,-0.01850530505180359,0.004651779308915138,0.2991992453477593,0.2956214164513393,-0.003577828896419999,0.3387173888104415,0.33311514791833186,-0.0056022408921096445,22.656052583530467,22.686295,0.03024197213359514
44,-0.0696936696767807,-0.0981488823890686,-0.028455212712287903,0.0037183105014264584,-0.0333879180252552,-0.03710622852668166,0.06979278921207577,0.10367235014353819,0.033879560931462424,0.04503425308190201,0.07028719046504592,0.02525293738314391,26.336126839299197,26.323608,-0.0125184408616974
45,0.10718987137079239,0.11265437304973602,0.005464501678943634,0.14663013815879822,0.03240785002708435,-0.11422228813171387,0.18163167659016768,0.1172231910101712,-0.06440848557999648,0.04269036182399488,0.03986801675318188,-0.002822345070813005,25.683516114716596,25.677944,-0.00557193136698686
46,0.12194798141717911,0.08124029636383057,-0.04070768505334854,0.04306233674287796,0.006631618365645409,-0.03643071837723255,0.12932778130580327,0.08151051536722478,-0.04781726593857849,0.08846501414719973,0.05421185395602003,-0.0342531601911797,26.21656768911612,26.278616,0.06204826242196759
47,-0.23315614461898804,-0.09950780123472214,0.1336483433842659,-0.5353555083274841,-0.39518946409225464,0.1401660442352295,0.5839240601911942,0.4075248643163904,-0.17639919587480385,0.27113775064349316,0.18208748426567234,-0.08905026637782082,26.626127196627394,26.675451,0.04932408205912964
48,-0.03177699074149132,-0.025543510913848877,0.006233479827642441,0.12616781890392303,0.12220018357038498,-0.003967635333538055,0.13010801538551706,0.12484132254362618,-0.00526669284189088,0.1629029053687741,0.15723344798200645,-0.005669457386767662,23.53936888571433,23.571983,0.032614451688012025
49,7.039449701551348e-05,0.003024958074092865,0.0029545635770773515,-0.1277742236852646,-0.1450844407081604,-0.017310217022895813,0.12777424307644025,0.14511597192228612,0.017341728845845866,0.11327525152455374,0.132308586159832,0.019033334635278246,25.15383740669384,25.185396,0.03155878776416898
50,-0.004538380540907383,-0.0811411663889885,-0.07660278584808111,0.2161308079957962,0.19689208269119263,-0.019238725304603577,0.21617845189299004,0.21295628919907708,-0.0032221626939129555,0.0900175822866116,0.09189249592726272,0.0018749136406511213,25.821800512480344,25.813965,-0.007835668730344025
51,0.28955841064453125,0.2282324880361557,-0.06132592260837555,-0.09381219744682312,-0.0710734948515892,0.022738702595233917,0.304376085730776,0.2390429046543587,-0.06533318107641731,0.08608663678103663,0.1012999833911182,0.015213346610081571,26.823753327171907,26.842522,0.01876834030856145
52,0.28092172741889954,-0.007842594757676125,-0.28876432217657566,-0.05027266591787338,-0.1366092562675476,-0.08633659034967422,0.28538457890101315,0.1368341886755851,-0.14855039022542804,0.05049077441001795,0.0438954806683575,-0.00659529374166045,26.624997833226153,26.69105,0.06605174257951063
53,-0.16607990860939026,-0.106796495616436,0.059283412992954254,0.4042949378490448,0.33412647247314453,-0.07016846537590027,0.4370777194207758,0.3507791200788588,-0.08629859934191697,0.23199336368844084,0.19328228782892812,-0.03871107585951272,26.17503722789467,26.161926,-0.013110958363419911
54,-0.0025210585445165634,0.02371945045888424,0.026240509003400803,-0.24263924360275269,-0.2125997096300125,0.030039533972740173,0.24265234033963248,0.21391879035006975,-0.028733549989562734,0.2242201246264064,0.20764595328440238,-0.016574171342004007,23.716009850868385,23.788147,0.0721371217878648
55,-0.1441453993320465,-0.17642389237880707,-0.03227849304676056,0.589632511138916,0.49775761365890503,-0.09187489748001099,0.6069962061994943,0.5280985057330655,-0.07889770046642886,0.3627514307068585,0.3335608471955765,-0.02919058351128201,26.4819517303431,26.511497,0.02954576721549529
56,0.4914446473121643,0.453345388174057,-0.0380992591381073,0.22679723799228668,0.21861690282821655,-0.00818033516407013,0.5412530171118749,0.5033044716480157,-0.037948545463859173,0.36760754055055195,0.36607593216176326,-0.0015316083887886855,25.275945185954843,25.247524,-0.028420924480233367
57,0.5130463242530823,0.3865605592727661,-0.12648576498031616,0.18489931523799896,0.06487520039081573,-0.12002411484718323,0.5453478592651481,0.3919666536977632,-0.15338120556738488,0.214145295582578,0.17270624986271313,-0.04143904571986487,26.312838068633717,26.328588,0.015750417084056778
58,-0.47109490633010864,-0.34943535923957825,0.1216595470905304,0.13630014657974243,0.17889153957366943,0.042591392993927,0.4904162932935988,0.3925649668754598,-0.09785132641813904,0.2283990806083068,0.2375874244139511,0.009188343805644289,26.55457853103905,26.49192,-0.06265805984764228
59,0.016115589067339897,0.019538430497050285,0.003422841429710388,-0.0020817748736590147,-0.0036819714587181807,-0.001600196585059166,0.016249492226280894,0.019882333366858126,0.0036328411405772316,0.016972260614271928,0.022989223655073603,0.006016963040801675,23.056213480808402,23.14032,0.0841063434103475
60,0.5116766691207886,0.3019768297672272,-0.2096998393535614,-0.11691708117723465,-0.1647738516330719,-0.04785677045583725,0.5248643801912538,0.3440064358384338,-0.18085794435282,0.2987626709384651,0.21956111120493654,-0.07920155973352855,26.427515811842028,26.43295,0.00543325432008146
61,-0.1286003440618515,-0.12083271145820618,0.007767632603645325,-0.39935314655303955,-0.39407628774642944,0.005276858806610107,0.419548548030666,0.4121852310822754,-0.007363316948390597,0.42498260778536134,0.4194301921123487,-0.005552415673012623,24.685265852364783,24.744465,0.05919902190279558
62,0.07559753209352493,0.07217466831207275,-0.003422863781452179,-0.05839039385318756,-0.04040302708745003,0.017987366765737534,0.09552185589152828,0.08271388845766435,-0.012807967433863934,0.11246963866008168,0.10200413792992151,-0.010465500730160171,25.1298197947101,25.137356,0.0075360097332577425
63,0.20727062225341797,0.22754248976707458,0.020271867513656616,-0.22593875229358673,-0.16150785982608795,0.06443089246749878,0.3066095736230391,0.27903471725755297,-0.027574856365486122,0.3490106542081575,0.30613172451863807,-0.04287892968951945,26.497553427567297,26.587234,0.08968106950301546
64,0.702913761138916,0.6084387898445129,-0.09447497129440308,-0.6093068718910217,-0.48303765058517456,0.12626922130584717,0.930237937160208,0.776867513074334,-0.15337042408587398,0.6635504461522643,0.6357272651689752,-0.027823180983289175,24.919620776246248,25.040033,0.12041256420785373
65,-0.2847917377948761,-0.26178720593452454,0.023004531860351562,-0.042277365922927856,-0.0659603625535965,-0.02368299663066864,0.2879126770144146,0.2699690919701866,-0.017943585044227994,0.19471782772228557,0.18383285349673154,-0.01088497422555404,25.953198849904243,25.998602,0.04540306354790502
66,0.2608785033226013,0.37517493963241577,0.11429643630981445,0.14107467234134674,0.0002786052646115422,-0.1407960670767352,0.296579933023222,0.37517504307866784,0.07859511005544584,0.24116130230364935,0.2599892886662213,0.018827986362571936,26.499775437528548,26.602688,0.10291239816481124
67,-0.020031563937664032,0.001158496248535812,0.021190060186199844,0.08643960952758789,0.08714445680379868,0.0007048472762107849,0.08873031978456172,0.08715215697380647,-0.0015781628107552487,0.08755047256626261,0.09939390747395445,0.011843434907691838,22.56912087814343,22.685066,0.11594534500110143
68,0.14744322001934052,0.08305458724498749,-0.06438863277435303,-0.5485379099845886,-0.40600112080574036,0.14253678917884827,0.568008223373511,0.4144091873474243,-0.15359903602608665,0.2734358211728444,0.2118016004114025,-0.06163422076144187,24.294367812901108,24.296532,0.002163864344986166
69,0.11448545753955841,0.13218773901462555,0.01770228147506714,0.06793087720870972,0.07776513695716858,0.009834259748458862,0.13312221477419472,0.1533656248047976,0.02024341003060287,0.11505546320330887,0.1152643937393266,0.00020893053601774014,24.95079417990721,24.882568,-0.06822582053220927
70,0.021486332640051842,0.03103804774582386,0.009551715105772018,0.1496799886226654,0.014872387982904911,-0.1348076006397605,0.15121428994774339,0.034417267936111606,-0.11679702201163178,0.12003244412308363,0.03287258830437478,-0.08715985581870886,26.739396029424725,26.68218,-0.057215624761639106
71,0.2112504541873932,0.07407301664352417,-0.13717743754386902,-0.21787109971046448,-0.08485536277294159,0.1330157369375229,0.30347087254533517,0.11263766859270184,-0.1908332039526333,0.09930754612766905,0.03963191425114352,-0.05967563187652553,26.430119845794923,26.526777,0.09665742166113134
72,-0.07675907760858536,-0.09890229254961014,-0.02214321494102478,-0.2121860682964325,-0.2188246250152588,-0.006638556718826294,0.2256432661845222,0.24013721074551794,0.01449394456099573,0.2847603430574924,0.3023114337499821,0.017551090692489668,24.97543936700457,24.933556,-0.04188376397722493
73,-0.7695175409317017,-0.7428804636001587,0.02663707733154297,-1.0102872848510742,-0.9407325983047485,0.06955468654632568,1.2699754500514286,1.198686449707341,-0.07128900034408758,0.7283325357592078,0.7259067242435413,-0.002425811515666454,24.58753015657573,24.638634,0.051103571451612595
74,-0.4278157949447632,-0.35079625248908997,0.07701954245567322,0.16003182530403137,0.08757378906011581,-0.07245803624391556,0.456767489554981,0.36156213752373884,-0.09520535203124214,0.4103711999808156,0.3423649879660998,-0.0680062120147158,26.22482744258467,26.31564,0.09081205326494057
75,-0.25395214557647705,-0.3650800287723541,-0.11112788319587708,0.0580170713365078,0.22235213220119476,0.16433506086468697,0.26049505332992723,0.4274621598490801,0.16696710651915286,0.07723092801950951,0.09861683891578331,0.0213859108962738,25.508611652821315,25.56487,0.05625918152927056
76,0.48855435848236084,0.44035735726356506,-0.048197001218795776,-0.15128646790981293,-0.11181045323610306,0.03947601467370987,0.5114420363684804,0.45433047393831494,-0.05711156243016546,0.4245897476107193,0.3835964251525192,-0.04099332245820014,25.611582422191013,25.649883,0.038300848072658766
77,-0.04471524804830551,-0.02708389237523079,0.017631355673074722,0.05035008117556572,0.07810752838850021,0.027757447212934494,0.06733932047776801,0.08266996562932304,0.015330645151555022,0.06304568956337793,0.07807713441854602,0.015031444855168094,24.44846798414961,24.471266,0.02279780869707082
78,-0.045026734471321106,-0.008190973661839962,0.036835760809481144,0.22136512398719788,0.19726531207561493,-0.024099811911582947,0.22589804101633626,0.1974352942050096,-0.028462746811326656,0.19965038295588378,0.1742457336605221,-0.02540464929536168,26.310304182118315,26.349514,0.03920982545004392
79,0.08371119946241379,0.07413246482610703,-0.009578734636306763,0.22667521238327026,0.23946520686149597,0.012789994478225708,0.2416386078929373,0.25067749727171973,0.009038889378782416,0.23466886850058935,0.23940500948016716,0.0047361409795778076,24.458894304674658,24.455101,-0.0037932914910641102
80,-0.03952387720346451,-0.06121572107076645,-0.02169184386730194,-0.008608769625425339,0.0054612490348517895,0.014070018660277128,0.04045055974468323,0.06145884596406402,0.021008286219380792,0.049104834435086224,0.07225236815906862,0.023147533723982393,25.372158832991637,25.326195,-0.04596406980804346
81,-0.12174911051988602,-0.029714617878198624,0.0920344926416874,0.4822732210159302,0.523769736289978,0.04149651527404785,0.4974035641423005,0.5246119472228216,0.027208383080521037,0.2801152434772883,0.2712693570380149,-0.008845886439273365,26.635371241120282,26.616205,-0.01916602566618053
82,-0.19295907020568848,-0.21305646002292633,-0.020097389817237854,0.05297510325908661,0.062176480889320374,0.009201377630233765,0.20009888640358472,0.22194361881631297,0.021844732412728246,0.2552110243272279,0.28431975237266766,0.029108728045439736,24.457813258283352,24.535892,0.07807922828891378
83,-0.2937105596065521,-0.46372801065444946,-0.17001745104789734,0.08995158225297928,-0.09562645107507706,-0.18557803332805634,0.3071761383542161,0.47348504306973344,0.16630890471551735,0.16843938339237388,0.2214717983479408,0.05303241495556693,26.596174817817108,26.64335,0.04717578337918127
84,-0.2259274125099182,-0.24341800808906555,-0.01749059557914734,-0.5661168694496155,-0.539941668510437,0.026175200939178467,0.6095338428658902,0.5922747099580422,-0.017259132907847974,0.4156967823645017,0.40285053716850777,-0.012846245195993922,26.174569527750215,26.116938,-0.057631890421113496
85,-0.28986528515815735,-0.24192027747631073,0.04794500768184662,-0.011369614861905575,-0.02211686410009861,-0.010747249238193035,0.2900881791489063,0.24292915908107326,-0.04715902006783301,0.18871915768467126,0.16282416736719493,-0.02589499031747633,26.824685871000852,26.626923,-0.19776326357897744
86,-0.014155611395835876,-0.06730210781097412,-0.053146496415138245,0.11612208932638168,0.08265862613916397,-0.03346346318721771,0.1169817120900275,0.1065927867682146,-0.010388925321812903,0.09591251759556581,0.08361912043539742,-0.01229339716016839,25.51966839881721,25.514984,-0.00468426795783472
87,0.5475471615791321,0.4164569675922394,-0.1310901939868927,-0.5096098184585571,-0.32171639800071716,0.18789342045783997,0.7480040516084975,0.526248844748071,-0.2217552068604265,0.5343628358914639,0.46031782517391057,-0.07404501071755337,25.971915998737273,26.00616,0.03424473734671096
88,0.07829215377569199,0.041921962052583694,-0.03637019172310829,-0.058376532047986984,-0.018126236274838448,0.04025029577314854,0.09766002681131238,0.04567287317248102,-0.05198715363883136,0.06607304933918637,0.03156754512335552,-0.034505504215830846,26.281247074144247,26.381315,0.10006815717899542
89,-0.14945566654205322,-0.1440247744321823,0.005430892109870911,-0.0017953416099771857,-0.0020176423713564873,-0.00022230076137930155,0.14946644945614357,0.14403890630999558,-0.0054275431461479895,0.1644020389438328,0.16137348360660994,-0.003028555337222849,23.959411132048483,23.981483,0.022072327424172755
90,0.06054910272359848,0.054146021604537964,-0.006403081119060516,0.15686845779418945,0.1388263702392578,-0.01804208755493164,0.1681484668123985,0.14901192143384562,-0.01913654537855289,0.11170520335377279,0.10161310997993744,-0.010092093373835348,22.05227955031735,22.151188,0.09890834641116442
91,-0.07085958123207092,-0.07374262064695358,-0.00288303941488266,0.2757375240325928,0.2827540636062622,0.007016539573669434,0.28469679030858275,0.2922119685874189,0.007515178278836132,0.2816113183089993,0.3115774332264036,0.029966114917404252,21.806588300200783,21.815714,0.009125582245506081
92,-0.27230674028396606,-0.41886356472969055,-0.1465568244457245,-0.42801252007484436,-0.484824001789093,-0.05681148171424866,0.5072924976233124,0.6407035184614286,0.13341102083811618,0.39298012512879266,0.43298078867767276,0.0400006635488801,26.608435076846895,26.63961,0.03117521368044862
93,0.26665636897087097,0.23782917857170105,-0.028827190399169922,-0.31633707880973816,-0.3220348060131073,-0.005697727203369141,0.41373272355786384,0.4003362767274404,-0.013396446830423459,0.3127417777574172,0.2926072596073644,-0.020134518150052794,26.80701020048771,26.838697,0.03168723298396969
94,0.30107954144477844,0.27627360820770264,-0.024805933237075806,0.21971583366394043,0.17632348835468292,-0.04339234530925751,0.3727250163850535,0.32774544869100347,-0.04497956769405004,0.16229268280291023,0.13567810925914087,-0.026614573543769365,26.02009638757217,26.05673,0.036633882813571716
95,-0.3636780381202698,-0.32064783573150635,0.04303020238876343,-0.4425598680973053,-0.4535360038280487,-0.010976135730743408,0.5728184287025974,0.5554367122612754,-0.017381716441321915,0.3430277221580903,0.336300751408746,-0.006726970749344308,26.746611157916643,26.74677,0.0001597008480054285
96,0.2649737298488617,0.06368603557348251,-0.20128769427537918,0.1296224296092987,0.16802959144115448,0.038407161831855774,0.2949797480638885,0.17969378043479461,-0.11528596762909388,0.08034497770346527,0.044143719297339803,-0.03620125840612547,26.359937650951217,26.380344,0.020406739917923744
97,-0.3488083481788635,-0.3727392852306366,-0.02393093705177307,0.38549110293388367,0.3747982084751129,-0.010692894458770752,0.5198756141621276,0.5285908359311577,0.008715221769030168,0.28782695392385477,0.28567479085248937,-0.0021521630713653983,25.097702970250488,25.096615,-0.0010881326040035333
98,-0.13473278284072876,-0.17852382361888885,-0.043791040778160095,-0.3394600450992584,-0.32527846097946167,0.014181584119796753,0.3652205429474053,0.3710482890092276,0.005827746061822292,0.08509720276325412,0.10540571432071409,0.02030851155745997,26.732141712336347,26.67941,-0.05273077788810454
99,-0.3802500367164612,-0.3613233268260956,0.0189267098903656,0.010475392453372478,0.027271388098597527,0.016795995645225048,0.38039430104816535,0.3623510385213513,-0.01804326252681404,0.26748253971635877,0.2606195528217961,-0.0068629868945626615,25.448379106574095,25.520432,0.07205241198059298
100,-0.3804740607738495,-0.3750527501106262,0.005421310663223267,0.2784976065158844,0.27346622943878174,-0.005031377077102661,0.47150973240943744,0.4641641347723974,-0.007345597637040069,0.29089010850058933,0.28756068224597053,-0.0033294262546187947,24.993807027023006,25.007812,0.014005472976993616
